,PM2.5,YEAR,MO,DY,HR,PS,WS2M,WD2M,WS10M,WD10M,PRECTOTCORR,RH2M,QV2M,T2M
12777,36.0499999999983,2023,6,17,9,101.59,3.25,305.4,3.75,305.3,0.69,90.64,3.1,-1.11
12778,44.4483332316017,2023,6,17,10,101.61,3.24,305.8,3.75,305.9,0.66,90.37,3.09,-1.11
12779,41.4349999745733,2023,6,17,11,101.64,3.2,306.9,3.69,307.0,0.68,90.33,3.08,-1.14
12780,41.3183331807433,2023,6,17,12,101.65,3.13,307.6,3.61,307.7,0.64,90.71,3.08,-1.19
12781,39.171666844685,2023,6,17,13,101.67,3.09,307.8,3.55,307.9,0.62,90.58,3.07,-1.21
12782,35.6700000127167,2023,6,17,14,101.68,3.01,308.0,3.45,308.1,0.59,90.53,3.06,-1.24
12783,41.9688524340033,2023,6,17,15,101.69,2.92,308.3,3.35,308.3,0.61,90.69,3.06,-1.26
12784,43.6883335113517,2023,6,17,16,101.69,2.85,308.3,3.26,308.3,0.51,90.84,3.05,-1.32
12785,39.8349998474083,2023,6,17,17,101.69,2.78,308.6,3.17,308.6,0.57,90.92,3.05,-1.33
12786,45.7349999745667,2023,6,17,18,101.69,2.72,309.5,3.11,309.5,0.56,90.54,3.05,-1.28
12787,49.4416666030933,2023,6,17,19,101.71,2.67,310.6,3.04,310.6,0.57,90.4,3.05,-1.26
12788,52.4416667302433,2023,6,17,20,101.72,2.64,311.8,3.02,311.8,0.46,90.41,3.05,-1.26
12789,44.7483332316083,2023,6,17,21,101.74,2.62,312.5,2.99,312.7,0.57,90.28,3.05,-1.24
12790,46.99999993642,2023,6,17,22,101.77,2.6,313.6,2.97,313.4,0.51,90.0,3.05,-1.2
12791,46.851666450495,2023,6,17,23,101.79,2.57,313.7,2.96,313.6,0.34,89.58,3.05,-1.14
12792,45.7327867726787,2023,6,18,0,101.81,2.57,313.4,2.96,313.5,0.26,89.36,3.07,-1.03
12793,42.086666933695,2023,6,18,1,101.82,2.57,313.4,2.98,313.5,0.2,88.92,3.08,-0.93
12794,22.0147540764803,2023,6,18,2,101.82,2.54,313.2,2.96,313.1,0.14,88.62,3.1,-0.81
12795,18.9383333841967,2023,6,18,3,101.83,2.48,313.7,2.91,313.6,0.11,88.37,3.13,-0.66
12796,21.9262293205869,2023,6,18,4,101.83,2.38,316.2,2.82,316.0,0.12,87.82,3.16,-0.47
12797,22.8700000127133,2023,6,18,5,101.84,2.29,321.4,2.71,321.4,0.15,86.4,3.16,-0.27
12798,22.80666666031,2023,6,18,6,101.86,2.14,324.9,2.53,324.8,0.14,86.1,3.18,-0.15
12799,23.443333180745,2023,6,18,7,101.89,1.99,325.0,2.36,325.2,0.14,86.17,3.2,-0.08
12800,25.60666681925,2023,6,18,8,101.92,1.91,322.2,2.27,322.3,0.14,86.18,3.21,-0.04
12801,29.5516666094483,2023,6,18,9,101.94,1.92,317.7,2.29,317.8,0.14,86.66,3.23,-0.03
12802,26.8083333651217,2023,6,18,10,101.97,1.97,315.0,2.35,315.0,0.24,87.29,3.25,-0.04
12803,27.7883332888333,2023,6,18,11,101.99,2.01,318.2,2.41,318.2,0.25,87.85,3.27,-0.04
12804,26.8216666857367,2023,6,18,12,102.0,2.04,325.6,2.44,325.5,0.26,88.39,3.29,-0.04
12805,30.3333333651233,2023,6,18,13,102.02,1.96,332.6,2.34,332.6,0.24,88.34,3.29,-0.03
12806,30.9883333524083,2023,6,18,14,102.03,1.8,337.1,2.15,337.0,0.33,88.69,3.3,-0.04
12807,31.1749998728417,2023,6,18,15,102.03,1.64,341.1,1.94,341.0,0.57,88.56,3.29,-0.06
12808,34.6196719935689,2023,6,18,16,102.02,1.43,340.4,1.69,340.6,0.45,88.51,3.28,-0.09
12809,36.8183334350617,2023,6,18,17,102.02,1.27,332.4,1.49,332.4,0.35,88.58,3.28,-0.1
12810,38.3900000254333,2023,6,18,18,102.03,1.26,323.4,1.47,323.3,0.35,88.71,3.29,-0.08
12811,42.7499999364217,2023,6,18,19,102.05,1.28,319.7,1.52,319.8,0.36,88.24,3.28,-0.05
12812,41.4250001271617,2023,6,18,20,102.07,1.28,321.3,1.51,321.2,0.33,88.11,3.28,-0.03
12813,46.0350002288867,2023,6,18,21,102.1,1.28,325.8,1.53,325.7,0.31,88.0,3.28,-0.01
12814,40.938333320615,2023,6,18,22,102.12,1.17,332.6,1.4,332.7,0.29,87.93,3.28,0.0
12815,44.4400002161667,2023,6,18,23,102.13,0.87,346.0,1.03,346.0,0.21,88.67,3.31,0.01
12816,40.7000000000017,2023,6,19,0,102.13,0.5,12.7,0.64,14.5,0.15,91.08,3.4,0.01
12817,42.3049999237017,2023,6,19,1,102.13,0.34,59.6,0.45,66.3,0.12,90.68,3.39,0.03
12818,22.1383334159867,2023,6,19,2,102.1,0.38,127.5,0.55,129.8,0.11,90.86,3.4,0.04
12819,21.7683332761117,2023,6,19,3,102.1,0.63,159.6,0.84,159.0,0.1,90.72,3.4,0.06
12820,31.4866667429533,2023,6,19,4,102.08,0.89,172.2,1.14,171.4,0.1,90.58,3.4,0.08
12821,30.761666615795,2023,6,19,5,102.07,1.03,179.4,1.32,179.1,0.14,90.7,3.41,0.1
12822,30.188333384195,2023,6,19,6,102.08,1.02,181.7,1.32,181.3,0.15,91.64,3.45,0.12
12823,33.353333282475,2023,6,19,7,102.08,0.97,177.0,1.29,177.3,0.09,92.17,3.47,0.12
12824,37.248333168035,2023,6,19,8,102.1,1.07,169.7,1.41,169.8,0.03,92.32,3.48,0.14
12825,40.45833346049,2023,6,19,9,102.1,1.31,161.7,1.71,162.3,0.01,92.12,3.48,0.17
12826,45.8416666030883,2023,6,19,10,102.1,1.68,156.2,2.16,156.5,0.0,91.72,3.47,0.19
12827,42.8967213239787,2023,6,19,11,102.1,2.38,155.7,2.95,155.8,0.0,91.52,3.45,0.14
12828,40.2916669209717,2023,6,19,12,102.09,3.08,157.3,3.74,157.3,0.0,92.18,3.44,0.0
12829,39.26166661581,2023,6,19,13,102.07,3.58,158.0,4.3,158.0,0.0,93.09,3.44,-0.12
12830,41.6800000508683,2023,6,19,14,102.04,3.99,158.5,4.79,158.6,0.01,93.56,3.43,-0.22
12831,41.5900001525883,2023,6,19,15,102.01,4.38,160.4,5.26,160.3,0.01,92.24,3.36,-0.3
12832,33.4000000000017,2023,6,19,16,101.97,4.71,162.1,5.64,162.0,0.04,92.06,3.33,-0.39
12833,28.7852458953852,2023,6,19,17,101.93,4.98,161.7,5.96,161.7,0.16,92.13,3.32,-0.44
12834,30.3199999491317,2023,6,19,18,101.88,5.29,159.9,6.34,160.0,0.74,92.79,3.34,-0.46
12835,32.78333330154,2023,6,19,19,101.83,5.71,158.0,6.84,157.9,1.81,93.73,3.37,-0.48
12836,46.6360654361885,2023,6,19,20,101.77,6.11,156.2,7.35,156.2,2.82,94.59,3.4,-0.49
12837,37.479999987285,2023,6,19,21,101.71,6.47,155.8,7.8,155.8,3.95,95.72,3.44,-0.5
12838,35.973333358765,2023,6,19,22,101.64,6.68,157.5,8.06,157.4,4.05,96.48,3.47,-0.5
12839,37.1633333206117,2023,6,19,23,101.55,6.79,163.1,8.21,163.1,2.98,96.9,3.52,-0.39
12840,38.8442624826836,2023,6,20,0,101.46,6.74,171.5,8.18,171.5,2.51,97.12,3.59,-0.19
12841,18.0852458985066,2023,6,20,1,101.39,6.62,182.9,8.03,182.9,2.61,97.25,3.66,0.02
12842,15.3328125029781,2023,6,20,2,101.33,6.33,195.2,7.7,195.2,2.21,97.31,3.71,0.19
12843,18.0900001843733,2023,6,20,3,101.3,6.05,204.4,7.38,204.4,1.34,97.31,3.73,0.26
12844,18.0083333969133,2023,6,20,4,101.27,5.7,210.8,6.95,210.8,0.93,97.4,3.74,0.28
12845,19.3883333841917,2023,6,20,5,101.26,5.43,219.0,6.62,219.1,0.61,97.5,3.72,0.19
12846,23.56499996185,2023,6,20,6,101.26,5.23,228.0,6.37,228.0,0.59,97.38,3.68,0.06
12847,27.0200000127183,2023,6,20,7,101.27,4.94,237.7,5.99,237.7,0.79,97.24,3.64,-0.06
12848,26.9350001652933,2023,6,20,8,101.29,4.78,249.0,5.76,248.9,0.91,97.03,3.59,-0.2
12849,29.8633333524133,2023,6,20,9,101.31,4.87,261.4,5.85,261.4,1.03,95.61,3.47,-0.43
12850,35.5081965337066,2023,6,20,10,101.34,4.93,268.8,5.87,268.8,1.02,94.55,3.36,-0.68
12851,32.221666495005,2023,6,20,11,101.38,4.94,271.6,5.86,271.6,0.74,92.09,3.22,-0.87
12852,32.364999898275,2023,6,20,12,101.4,4.83,270.6,5.72,270.6,0.35,89.98,3.14,-0.89
12853,33.7416666984567,2023,6,20,13,101.44,4.69,268.4,5.55,268.3,0.46,88.57,3.1,-0.85
12854,33.575000254315,2023,6,20,14,101.46,4.62,266.2,5.47,266.1,0.37,87.95,3.08,-0.84
12855,32.30666662852,2023,6,20,15,101.48,4.51,264.3,5.34,264.3,0.34,87.68,3.07,-0.84
12856,36.2950000445017,2023,6,20,16,101.49,4.32,261.0,5.1,261.0,0.4,87.27,3.05,-0.86
12857,36.15499986013,2023,6,20,17,101.5,4.18,257.4,4.92,257.4,0.27,87.2,3.04,-0.89
12858,35.75166670481,2023,6,20,18,101.49,4.09,254.4,4.81,254.3,0.13,87.48,3.04,-0.93
12859,39.0475409460836,2023,6,20,19,101.47,3.99,251.2,4.69,251.1,0.19,87.47,3.03,-0.97
12860,41.8199999491367,2023,6,20,20,101.45,3.92,248.6,4.61,248.6,0.36,86.66,2.99,-1.02
12861,44.0599999745683,2023,6,20,21,101.44,3.84,245.6,4.54,245.5,0.33,86.36,2.96,-1.1
12862,37.8850000063567,2023,6,20,22,101.43,3.85,242.8,4.54,242.8,0.27,86.4,2.94,-1.19
12863,13.4066667556772,2023,6,20,23,101.41,3.75,240.0,4.45,239.9,0.14,85.38,2.92,-1.13
12864,7.15833337307283,2023,6,21,0,101.39,3.57,235.7,4.25,235.7,0.06,84.23,2.92,-0.97
12865,6.74736840264842,2023,6,21,1,101.38,3.45,230.8,4.12,230.8,0.04,83.61,2.93,-0.84
12866,8.16333333651283,2023,6,21,2,101.37,3.36,226.3,4.01,226.3,0.03,83.05,2.94,-0.72
12867,9.43833333651133,2023,6,21,3,101.35,3.26,222.1,3.89,222.1,0.02,82.85,2.96,-0.61
12868,12.0666667461355,2023,6,21,4,101.34,3.11,217.0,3.71,217.0,0.02,83.05,2.99,-0.52
12869,16.84333326022,2023,6,21,5,101.31,3.12,211.8,3.7,211.8,0.03,84.56,3.03,-0.58
12870,15.376666641235,2023,6,21,6,101.29,3.31,208.5,3.93,208.4,0.06,86.08,3.05,-0.72
12871,17.9616666793783,2023,6,21,7,101.27,3.55,208.1,4.21,208.1,0.09,86.93,3.05,-0.84
12872,21.1295081279377,2023,6,21,8,101.24,3.7,208.4,4.35,208.4,0.18,87.34,3.05,-0.9
12873,19.5366665840183,2023,6,21,9,101.23,3.75,208.3,4.38,208.3,0.24,87.4,3.05,-0.91
12874,19.6233332951833,2023,6,21,10,101.21,3.65,206.8,4.27,206.9,0.25,87.53,3.05,-0.93
12875,17.5688524558902,2023,6,21,11,101.19,3.51,204.0,4.11,204.0,0.19,87.37,3.05,-0.91
12876,17.2033333142617,2023,6,21,12,101.18,3.4,201.2,3.97,201.3,0.12,86.85,3.05,-0.84
12877,18.79166666667,2023,6,21,13,101.18,3.33,198.2,3.9,198.2,0.07,86.49,3.06,-0.75
12878,19.665000104895,2023,6,21,14,101.17,3.32,195.7,3.9,195.8,0.04,86.05,3.07,-0.65
12879,19.2466666857417,2023,6,21,15,101.15,3.32,194.0,3.91,194.1,0.01,85.53,3.08,-0.54
12880,19.8799999713917,2023,6,21,16,101.13,3.3,192.1,3.91,192.1,0.0,85.9,3.13,-0.4
12881,19.3016667366033,2023,6,21,17,101.1,3.28,188.4,3.89,188.4,0.0,88.33,3.22,-0.4
12882,20.9229508540672,2023,6,21,18,101.07,3.22,186.1,3.86,186.1,0.0,91.4,3.3,-0.52
12883,20.0183333396933,2023,6,21,19,101.05,3.03,185.1,3.67,185.0,0.0,94.2,3.36,-0.67
12884,18.4950001557617,2023,6,21,20,101.04,2.84,185.7,3.46,185.8,0.02,96.14,3.39,-0.81
12885,15.670000060405,2023,6,21,21,101.02,2.66,188.2,3.19,188.3,0.06,96.8,3.38,-0.93
12886,12.215000073115,2023,6,21,22,101.01,2.59,187.5,3.04,187.6,0.27,97.21,3.35,-1.09
12887,11.6633333047327,2023,6,21,23,101.0,2.5,185.5,2.87,185.6,0.43,97.33,3.31,-1.25
12888,12.7283334096267,2023,6,22,0,100.97,2.37,181.7,2.69,181.7,0.44,97.28,3.26,-1.43
12889,15.643333244325,2023,6,22,1,100.94,2.28,176.5,2.57,176.7,0.5,97.74,3.23,-1.6
12890,13.2233333428783,2023,6,22,2,100.92,2.27,174.9,2.55,175.1,0.48,97.74,3.18,-1.79
12891,13.6800000667617,2023,6,22,3,100.9,2.23,175.9,2.5,175.9,0.45,98.04,3.14,-1.98
12892,14.2566666762083,2023,6,22,4,100.88,2.17,174.7,2.42,174.8,0.45,98.07,3.1,-2.14
12893,15.6916668097183,2023,6,22,5,100.85,2.12,171.6,2.37,171.5,0.35,97.43,3.07,-2.18
12894,19.3416666984583,2023,6,22,6,100.83,2.13,168.9,2.37,168.8,0.28,97.24,3.07,-2.16
12895,24.4866667429533,2023,6,22,7,100.81,2.21,168.2,2.45,168.0,0.22,96.9,3.07,-2.12
12896,20.9966666857317,2023,6,22,8,100.79,2.32,169.1,2.61,169.2,0.2,96.71,3.08,-2.06
12897,32.8266666412383,2023,6,22,9,100.78,2.39,171.8,2.69,171.7,0.18,96.37,3.08,-2.02
12898,24.783333206185,2023,6,22,10,100.76,2.44,176.2,2.74,176.2,0.14,96.26,3.09,-1.97
12899,22.8216668446883,2023,6,22,11,100.74,2.48,180.5,2.79,180.6,0.04,95.13,3.09,-1.83
12900,19.9633332888267,2023,6,22,12,100.73,2.49,183.7,2.81,183.7,0.01,93.92,3.1,-1.64
12901,17.8833332697483,2023,6,22,13,100.72,2.48,185.3,2.81,185.3,0.0,93.27,3.12,-1.48
12902,15.84333333969,2023,6,22,14,100.71,2.53,186.4,2.87,186.4,0.0,92.25,3.13,-1.31
12903,14.529508215482,2023,6,22,15,100.71,2.63,189.4,3.0,189.4,0.02,90.93,3.14,-1.1
12904,15.3941176077912,2023,6,22,16,100.69,2.69,192.0,3.1,191.9,0.02,90.14,3.16,-0.92
12905,17.48666666349,2023,6,22,17,100.66,2.7,194.6,3.12,194.5,0.02,89.86,3.18,-0.81
12906,17.3639344700115,2023,6,22,18,100.63,2.69,198.2,3.13,198.3,0.03,89.44,3.19,-0.72
12907,21.8704917938967,2023,6,22,19,100.6,2.68,201.7,3.12,201.6,0.03,89.18,3.2,-0.65
12908,23.5416666348767,2023,6,22,20,100.57,2.59,203.4,3.03,203.3,0.02,88.92,3.21,-0.58
12909,24.716666634875,2023,6,22,21,100.56,2.5,203.3,2.93,203.1,0.01,88.72,3.23,-0.48
12910,17.9213115035508,2023,6,22,22,100.56,2.45,200.1,2.89,200.0,0.0,88.93,3.27,-0.36
12911,9.61833335558183,2023,6,22,23,100.54,2.56,194.5,3.04,194.3,0.0,90.85,3.33,-0.4
12912,6.10166667302417,2023,6,23,0,100.54,2.72,192.3,3.23,192.3,0.01,93.98,3.4,-0.56
12913,11.2600000063568,2023,6,23,1,100.51,2.85,193.4,3.37,193.4,0.01,96.68,3.47,-0.66
12914,16.61333322525,2023,6,23,2,100.48,2.96,194.9,3.5,194.7,0.05,97.48,3.52,-0.59
12915,18.4750001271567,2023,6,23,3,100.45,2.93,195.8,3.48,195.8,0.64,97.37,3.57,-0.41
12916,20.40666678746,2023,6,23,4,100.44,2.82,195.2,3.37,195.2,2.08,97.2,3.6,-0.29
12917,23.04666681289,2023,6,23,5,100.42,2.75,192.4,3.34,192.3,3.16,97.3,3.64,-0.17
12918,24.8149999300617,2023,6,23,6,100.41,2.85,187.7,3.47,187.6,3.92,97.17,3.66,-0.09
12919,27.5066668192533,2023,6,23,7,100.4,3.05,185.6,3.73,185.7,4.79,97.3,3.68,-0.04
12920,27.7483332951783,2023,6,23,8,100.4,3.27,185.3,4.0,185.2,5.49,97.4,3.69,-0.02
12921,25.4400000254383,2023,6,23,9,100.39,3.44,185.0,4.21,185.0,6.18,97.49,3.7,0.0
12922,23.36833333969,2023,6,23,10,100.39,3.52,186.4,4.31,186.4,6.68,97.34,3.7,0.02
12923,20.269999949135,2023,6,23,11,100.39,3.4,188.8,4.18,188.8,6.06,97.39,3.71,0.05
12924,21.40500001907,2023,6,23,12,100.38,3.16,191.1,3.9,191.1,5.59,97.51,3.72,0.07
12925,20.6416667143517,2023,6,23,13,100.38,2.86,193.9,3.57,194.0,4.95,97.43,3.72,0.08
12926,20.1266665935433,2023,6,23,14,100.37,2.47,197.2,3.1,197.3,3.88,97.68,3.73,0.08
12927,20.6216669082583,2023,6,23,15,100.35,1.88,200.8,2.44,200.9,2.35,97.64,3.74,0.12
12928,19.63333339691,2023,6,23,16,100.34,1.39,200.7,1.91,200.5,1.6,97.94,3.76,0.15
12929,17.45499989192,2023,6,23,17,100.32,1.12,195.0,1.63,193.9,1.79,97.64,3.76,0.19
12930,22.9000000317933,2023,6,23,18,100.31,1.02,185.6,1.51,183.4,2.04,97.56,3.76,0.2
12931,29.9333332379667,2023,6,23,19,100.28,1.04,177.8,1.51,175.0,2.41,97.79,3.77,0.2
12932,25.4500000635733,2023,6,23,20,100.25,1.09,173.7,1.57,170.8,3.09,97.43,3.76,0.21
12933,23.0450000762917,2023,6,23,21,100.24,1.11,172.7,1.58,169.4,3.56,97.41,3.76,0.21
12934,22.4066667238833,2023,6,23,22,100.21,1.03,173.3,1.46,169.3,3.54,97.39,3.76,0.21
12935,22.4783334096233,2023,6,23,23,100.19,0.79,169.1,1.14,163.6,3.14,97.37,3.76,0.21
12936,21.38833344777,2023,6,24,0,100.16,0.55,149.2,0.79,144.3,3.15,97.48,3.76,0.19
12937,22.0933332761167,2023,6,24,1,100.13,0.55,111.4,0.76,114.2,3.77,97.59,3.76,0.17
12938,20.41333325704,2023,6,24,2,100.11,0.85,84.6,1.04,88.9,4.08,97.38,3.75,0.16
12939,21.32833328247,2023,6,24,3,100.08,1.17,70.5,1.35,73.7,4.16,97.43,3.75,0.15
12940,20.6649999300667,2023,6,24,4,100.06,1.57,58.8,1.79,60.1,4.04,97.21,3.74,0.14
12941,19.77333335876,2023,6,24,5,100.02,1.97,51.8,2.28,51.6,5.3,97.61,3.74,0.08
12942,21.856666628515,2023,6,24,6,99.99,2.33,45.7,2.76,45.1,6.08,97.93,3.74,0.03
12943,25.18666655223,2023,6,24,7,99.99,2.8,38.9,3.37,38.4,6.11,97.88,3.73,0.0
12944,24.761666647595,2023,6,24,8,99.99,3.49,30.5,4.22,30.5,6.2,97.43,3.7,-0.04
12945,25.9116666793733,2023,6,24,9,100.03,4.54,23.9,5.48,24.0,6.23,96.94,3.65,-0.14
12946,22.48999993007,2023,6,24,10,100.06,5.6,19.8,6.76,19.9,6.01,95.61,3.56,-0.27
12947,18.8066665967317,2023,6,24,11,100.12,6.42,15.9,7.74,15.9,4.92,94.1,3.47,-0.38
12948,19.5449999491317,2023,6,24,12,100.19,7.05,12.0,8.5,12.1,2.61,92.22,3.37,-0.48
12949,21.1918031348623,2023,6,24,13,100.26,7.5,7.9,9.06,7.9,0.99,89.39,3.24,-0.57
12950,19.2766668001767,2023,6,24,14,100.33,7.74,4.8,9.34,4.9,0.54,85.75,3.09,-0.63
12951,17.225000031785,2023,6,24,15,100.41,7.55,1.4,9.12,1.4,0.11,82.49,2.97,-0.63
12952,14.8499999999983,2023,6,24,16,100.47,7.05,356.2,8.51,356.2,0.05,80.27,2.9,-0.58
12953,15.0433334032717,2023,6,24,17,100.53,6.48,350.2,7.83,350.3,0.04,79.03,2.87,-0.51
12954,19.3233333587617,2023,6,24,18,100.59,5.83,342.4,7.07,342.5,0.01,80.65,2.93,-0.5
12955,23.539999961855,2023,6,24,19,100.63,5.23,331.2,6.36,331.1,0.01,84.68,3.06,-0.56
12956,20.7546873241656,2023,6,24,20,100.67,4.98,318.8,6.1,318.8,0.01,89.32,3.2,-0.66
12957,20.6049181203361,2023,6,24,21,100.71,5.11,311.0,6.29,310.9,0.01,91.61,3.27,-0.7
12958,20.5416666666683,2023,6,24,22,100.75,5.38,308.2,6.64,308.2,0.02,92.73,3.32,-0.66
12959,19.6125000268234,2023,6,24,23,100.8,5.57,306.7,6.87,306.8,0.03,93.55,3.37,-0.58
12960,17.4278688899836,2023,6,25,0,100.81,5.64,305.5,6.94,305.5,0.02,93.74,3.41,-0.46
12961,16.5883333365133,2023,6,25,1,100.82,5.74,304.6,7.06,304.6,0.03,93.67,3.43,-0.38
12962,15.9749999364217,2023,6,25,2,100.82,5.63,300.8,6.94,300.8,0.02,94.8,3.46,-0.42
12963,15.60666666031,2023,6,25,3,100.81,5.66,297.3,6.95,297.3,0.01,95.11,3.46,-0.46
12964,15.6738462007938,2023,6,25,4,100.8,5.76,296.8,7.05,296.8,0.01,93.57,3.41,-0.44
12965,14.2566666603017,2023,6,25,5,100.81,5.78,291.4,7.05,291.4,0.0,93.69,3.4,-0.49
12966,22.37333329518,2023,6,25,6,100.83,5.85,286.0,7.11,285.9,0.0,93.55,3.38,-0.54
12967,22.9866667429583,2023,6,25,7,100.85,5.98,282.8,7.25,282.8,0.0,92.81,3.35,-0.55
12968,22.4883332729367,2023,6,25,8,100.87,6.01,281.4,7.27,281.4,0.0,91.62,3.32,-0.5
12969,18.4700001080817,2023,6,25,9,100.88,5.95,280.3,7.19,280.3,0.0,90.63,3.3,-0.44
12970,15.5366666475933,2023,6,25,10,100.88,5.83,279.2,7.04,279.2,0.0,90.18,3.3,-0.38
12971,19.733333285655,2023,6,25,11,100.88,5.71,278.7,6.88,278.7,0.0,90.01,3.31,-0.32
12972,17.4016665935517,2023,6,25,12,100.88,5.55,278.4,6.68,278.3,0.0,89.61,3.32,-0.23
12973,17.906666723885,2023,6,25,13,100.87,5.36,277.1,6.47,277.1,0.0,89.63,3.34,-0.16
12974,15.5983334382383,2023,6,25,14,100.87,5.24,275.5,6.33,275.5,0.0,89.45,3.35,-0.1
12975,15.6583333492283,2023,6,25,15,100.87,5.19,273.9,6.26,273.8,0.0,89.34,3.36,-0.05
12976,20.22166662216,2023,6,25,16,100.85,5.18,272.9,6.26,272.9,0.0,89.37,3.37,-0.02
12977,23.3098359342475,2023,6,25,17,100.85,5.15,271.9,6.25,271.9,0.0,90.31,3.4,-0.04
12978,27.5966665903683,2023,6,25,18,100.82,5.05,270.6,6.13,270.6,0.0,91.72,3.44,-0.09
12979,28.9116666793817,2023,6,25,19,100.81,4.99,272.2,6.07,272.3,0.0,92.9,3.47,-0.14
12980,31.238333415985,2023,6,25,20,100.81,4.82,274.9,5.87,274.9,0.0,94.43,3.51,-0.2
12981,26.9316665013617,2023,6,25,21,100.81,4.58,277.4,5.6,277.4,0.0,95.25,3.52,-0.27
12982,25.6803279939213,2023,6,25,22,100.8,4.36,279.5,5.35,279.6,0.0,95.87,3.52,-0.35
12983,23.7699999809283,2023,6,25,23,100.78,4.38,280.4,5.36,280.4,0.0,96.65,3.5,-0.52
12984,22.1650000254283,2023,6,26,0,100.75,4.69,282.6,5.72,282.5,0.01,97.64,3.47,-0.75
12985,23.2299999872883,2023,6,26,1,100.73,5.16,289.2,6.22,289.3,0.04,97.86,3.41,-0.99
12986,24.5950000762883,2023,6,26,2,100.72,5.38,295.3,6.42,295.4,0.22,97.84,3.37,-1.13
12987,24.3299999554967,2023,6,26,3,100.71,5.4,297.5,6.44,297.5,0.75,97.45,3.36,-1.12
12988,23.886666742955,2023,6,26,4,100.69,5.46,298.4,6.51,298.5,0.9,96.61,3.34,-1.09
12989,23.75333325068,2023,6,26,5,100.68,5.48,299.4,6.52,299.4,0.85,95.36,3.33,-0.97
12990,24.5633332252567,2023,6,26,6,100.69,5.43,300.5,6.47,300.6,0.7,93.78,3.31,-0.84
12991,27.000000031785,2023,6,26,7,100.71,5.33,301.0,6.36,301.0,0.6,92.82,3.3,-0.75
12992,27.9616665204367,2023,6,26,8,100.72,5.17,300.7,6.16,300.8,0.53,92.38,3.3,-0.69
12993,25.2466665903783,2023,6,26,9,100.74,4.98,299.5,5.92,299.4,0.47,91.93,3.3,-0.63
12994,19.2283332188967,2023,6,26,10,100.76,4.82,297.1,5.75,297.1,0.45,91.77,3.31,-0.57
12995,21.84000008901,2023,6,26,11,100.78,4.74,294.1,5.66,294.2,0.42,91.26,3.31,-0.5
12996,20.8800000826533,2023,6,26,12,100.8,4.79,292.1,5.72,292.1,0.42,90.48,3.3,-0.43
12997,20.4816668192533,2023,6,26,13,100.81,4.82,290.8,5.78,290.8,0.43,90.27,3.3,-0.4
12998,21.41000003815,2023,6,26,14,100.81,4.84,290.2,5.8,290.2,0.43,90.12,3.3,-0.38
12999,20.498333326975,2023,6,26,15,100.8,4.72,289.2,5.64,289.1,0.44,89.91,3.29,-0.39
13000,26.3216667493133,2023,6,26,16,100.78,4.6,287.8,5.5,287.9,0.47,89.97,3.29,-0.4
13001,22.780000082645,2023,6,26,17,100.75,4.47,285.8,5.33,285.8,0.51,90.44,3.3,-0.43
13002,23.8114754411098,2023,6,26,18,100.74,4.35,282.8,5.18,282.8,0.56,90.37,3.29,-0.46
13003,20.9666666507717,2023,6,26,19,100.73,4.33,280.0,5.15,280.1,0.6,90.6,3.29,-0.49
13004,21.5400000413233,2023,6,26,20,100.74,4.39,278.3,5.21,278.3,0.63,90.9,3.29,-0.53
13005,23.6783332029983,2023,6,26,21,100.73,4.42,277.9,5.26,277.9,0.64,90.84,3.28,-0.56
13006,19.9550000190717,2023,6,26,22,100.72,4.41,278.7,5.24,278.8,0.65,90.78,3.27,-0.59
13007,20.251666450505,2023,6,26,23,100.69,4.45,281.4,5.28,281.4,0.62,90.99,3.27,-0.62
13008,15.2360655831443,2023,6,27,0,100.67,4.55,285.0,5.41,285.1,0.6,90.76,3.26,-0.63
13009,24.6716666857417,2023,6,27,1,100.64,4.66,288.5,5.55,288.5,0.56,90.66,3.26,-0.62
13010,26.5200000445017,2023,6,27,2,100.61,4.74,291.5,5.64,291.5,0.52,90.76,3.27,-0.6
13011,27.7459016393492,2023,6,27,3,100.58,4.74,293.9,5.65,293.9,0.51,90.43,3.27,-0.56
13012,29.3316665013683,2023,6,27,4,100.55,4.76,296.2,5.68,296.2,0.49,90.58,3.29,-0.51
13013,27.1262295207016,2023,6,27,5,100.54,4.73,297.6,5.65,297.5,0.56,91.09,3.32,-0.47
13014,23.03666683832,2023,6,27,6,100.54,4.68,297.8,5.6,297.7,0.62,91.82,3.36,-0.42
13015,29.3683333079067,2023,6,27,7,100.57,4.64,296.8,5.55,296.7,0.61,92.31,3.4,-0.34
13016,29.07333342234,2023,6,27,8,100.6,4.58,295.4,5.51,295.4,0.58,93.05,3.46,-0.22
13017,32.2883332888217,2023,6,27,9,100.63,4.61,295.0,5.57,295.0,0.57,93.9,3.52,-0.12
13018,30.374999968215,2023,6,27,10,100.65,4.64,295.0,5.63,295.0,0.61,94.55,3.57,-0.03
13019,24.7566667238917,2023,6,27,11,100.66,4.63,294.6,5.62,294.7,0.6,95.1,3.61,0.04
13020,23.72166662216,2023,6,27,12,100.66,4.61,293.4,5.61,293.3,0.45,96.01,3.65,0.06
13021,16.2916666507733,2023,6,27,13,100.65,4.66,293.1,5.68,293.1,0.32,96.39,3.67,0.08
13022,13.6327868915033,2023,6,27,14,100.65,4.71,293.8,5.74,293.7,0.29,95.98,3.66,0.1
