"","date","PM2.5","Hour","Day","Month"
"3486",2023-05-26 05:00:00,23.5573769866426,5,26,5
"3487",2023-05-26 06:00:00,33.701666673025,6,26,5
"3488",2023-05-26 07:00:00,31.0050000508667,7,26,5
"3489",2023-05-26 08:00:00,28.3583333969133,8,26,5
"3490",2023-05-26 09:00:00,29.7533332506783,9,26,5
"3491",2023-05-26 10:00:00,21.3966666539462,10,26,5
"3492",2023-05-26 11:00:00,22.6216667493067,11,26,5
"3493",2023-05-26 12:00:00,16.184999974565,12,26,5
"3494",2023-05-26 13:00:00,18.8733334541317,13,26,5
"3495",2023-05-26 14:00:00,16.8883333841983,14,26,5
"3496",2023-05-26 15:00:00,19.771666653945,15,26,5
"3497",2023-05-26 16:00:00,29.891666666665,16,26,5
"3498",2023-05-26 17:00:00,31.40666669211,17,26,5
"3499",2023-05-26 18:00:00,29.5016667048083,18,26,5
"3500",2023-05-26 19:00:00,30.98833319346,19,26,5
"3501",2023-05-26 20:00:00,22.2533334096283,20,26,5
"3502",2023-05-26 21:00:00,NA,21,26,5
"3503",2023-05-26 22:00:00,NA,22,26,5
"3504",2023-05-26 23:00:00,17.090000041325,23,26,5
"3505",2023-05-27,17.1149999936433,0,27,5
"3506",2023-05-27 01:00:00,13.7416666825655,1,27,5
"3507",2023-05-27 02:00:00,18.1583332856567,2,27,5
"3508",2023-05-27 03:00:00,19.2933333237983,3,27,5
"3509",2023-05-27 04:00:00,17.641666634875,4,27,5
"3510",2023-05-27 05:00:00,20.44166674614,5,27,5
"3511",2023-05-27 06:00:00,25.9116666793817,6,27,5
"3512",2023-05-27 07:00:00,29.138333257045,7,27,5
"3513",2023-05-27 08:00:00,26.83333336512,8,27,5
"3514",2023-05-27 09:00:00,21.12500009536,9,27,5
"3515",2023-05-27 10:00:00,24.0149999936383,10,27,5
"3516",2023-05-27 11:00:00,20.5800000508683,11,27,5
"3517",2023-05-27 12:00:00,17.87666668892,12,27,5
"3518",2023-05-27 13:00:00,18.2916665871967,13,27,5
"3519",2023-05-27 14:00:00,16.036666647595,14,27,5
"3520",2023-05-27 15:00:00,21.7133332729383,15,27,5
"3521",2023-05-27 16:00:00,22.5850002129883,16,27,5
"3522",2023-05-27 17:00:00,17.9900000890083,17,27,5
"3523",2023-05-27 18:00:00,18.57833328247,18,27,5
"3524",2023-05-27 19:00:00,26.8833332379617,19,27,5
"3525",2023-05-27 20:00:00,21.7816666444117,20,27,5
"3526",2023-05-27 21:00:00,18.5566666762083,21,27,5
"3527",2023-05-27 22:00:00,22.2449999491283,22,27,5
"3528",2023-05-27 23:00:00,21.160000006365,23,27,5
"3529",2023-05-28,21.9283333460467,0,28,5
"3530",2023-05-28 01:00:00,20.8966665903767,1,28,5
"3531",2023-05-28 02:00:00,24.0885246777131,2,28,5
"3532",2023-05-28 03:00:00,20.6449998696683,3,28,5
"3533",2023-05-28 04:00:00,26.929999923705,4,28,5
"3534",2023-05-28 05:00:00,39.3666668256133,5,28,5
"3535",2023-05-28 06:00:00,43.7099998474167,6,28,5
"3536",2023-05-28 07:00:00,49.4466667811083,7,28,5
"3537",2023-05-28 08:00:00,47.9466665267967,8,28,5
"3538",2023-05-28 09:00:00,41.1566666285183,9,28,5
"3539",2023-05-28 10:00:00,35.6233331680317,10,28,5
"3540",2023-05-28 11:00:00,36.0566668828417,11,28,5
"3541",2023-05-28 12:00:00,32.21166658401,12,28,5
"3542",2023-05-28 13:00:00,34.4370966265258,13,28,5
"3543",2023-05-28 14:00:00,29.8466667175383,14,28,5
"3544",2023-05-28 15:00:00,21.9205882128544,15,28,5
"3545",2023-05-28 16:00:00,25.6181817488227,16,28,5
"3546",2023-05-28 17:00:00,29.938333225245,17,28,5
"3547",2023-05-28 18:00:00,31.131666851045,18,28,5
"3548",2023-05-28 19:00:00,29.7466667811017,19,28,5
"3549",2023-05-28 20:00:00,32.7816667238783,20,28,5
"3550",2023-05-28 21:00:00,39.0066667238817,21,28,5
"3551",2023-05-28 22:00:00,42.27166671753,22,28,5
"3552",2023-05-28 23:00:00,45.655000114445,23,28,5
"3553",2023-05-29,42.9083332061767,0,29,5
"3554",2023-05-29 01:00:00,41.626666768385,1,29,5
"3555",2023-05-29 02:00:00,40.5983332951833,2,29,5
"3556",2023-05-29 03:00:00,37.9433332761117,3,29,5
"3557",2023-05-29 04:00:00,39.7949998219783,4,29,5
"3558",2023-05-29 05:00:00,44.91500015259,5,29,5
"3559",2023-05-29 06:00:00,54.7933332443167,6,29,5
"3560",2023-05-29 07:00:00,51.860000038145,7,29,5
"3561",2023-05-29 08:00:00,52.2433333714767,8,29,5
"3562",2023-05-29 09:00:00,49.9716667175317,9,29,5
"3563",2023-05-29 10:00:00,38.17166655858,10,29,5
"3564",2023-05-29 11:00:00,38.9800000190733,11,29,5
"3565",2023-05-29 12:00:00,32.0516667366,12,29,5
"3566",2023-05-29 13:00:00,29.2399999936383,13,29,5
"3567",2023-05-29 14:00:00,26.560000101725,14,29,5
"3568",2023-05-29 15:00:00,27.5883333206117,15,29,5
"3569",2023-05-29 16:00:00,29.0599999109917,16,29,5
"3570",2023-05-29 17:00:00,27.55500001908,17,29,5
"3571",2023-05-29 18:00:00,37.3133334159867,18,29,5
"3572",2023-05-29 19:00:00,32.2783332824717,19,29,5
"3573",2023-05-29 20:00:00,32.611666520435,20,29,5
"3574",2023-05-29 21:00:00,40.054999987285,21,29,5
"3575",2023-05-29 22:00:00,43.390000025435,22,29,5
"3576",2023-05-29 23:00:00,37.42833347321,23,29,5
"3577",2023-05-30,40.8100001017267,0,30,5
"3578",2023-05-30 01:00:00,38.7066665013683,1,30,5
"3579",2023-05-30 02:00:00,42.8283333460533,2,30,5
"3580",2023-05-30 03:00:00,36.64666659038,3,30,5
"3581",2023-05-30 04:00:00,45.4749998728483,4,30,5
"3582",2023-05-30 05:00:00,56.8116668065367,5,30,5
"3583",2023-05-30 06:00:00,56.305000305175,6,30,5
"3584",2023-05-30 07:00:00,54.5766665776567,7,30,5
"3585",2023-05-30 08:00:00,61.87500012715,8,30,5
"3586",2023-05-30 09:00:00,53.8066666285217,9,30,5
"3587",2023-05-30 10:00:00,49.01666641235,10,30,5
"3588",2023-05-30 11:00:00,33.8451613764677,11,30,5
"3589",2023-05-30 12:00:00,26.5983871644548,12,30,5
"3590",2023-05-30 13:00:00,25.3816665967333,13,30,5
"3591",2023-05-30 14:00:00,24.7716666539533,14,30,5
"3592",2023-05-30 15:00:00,26.75999994278,15,30,5
"3593",2023-05-30 16:00:00,31.763333511355,16,30,5
"3594",2023-05-30 17:00:00,31.561666774745,17,30,5
"3595",2023-05-30 18:00:00,35.58666667939,18,30,5
"3596",2023-05-30 19:00:00,37.9683333079,19,30,5
"3597",2023-05-30 20:00:00,33.4183334350617,20,30,5
"3598",2023-05-30 21:00:00,43.8766667048133,21,30,5
"3599",2023-05-30 22:00:00,49.3766666412333,22,30,5
"3600",2023-05-30 23:00:00,48.053333155315,23,30,5
"3601",2023-05-31,40.8049998601233,0,31,5
"3602",2023-05-31 01:00:00,40.1283332824717,1,31,5
"3603",2023-05-31 02:00:00,41.4449995040917,2,31,5
"3604",2023-05-31 03:00:00,47.0416664759283,3,31,5
"3605",2023-05-31 04:00:00,45.641666221615,4,31,5
"3606",2023-05-31 05:00:00,47.9033332188917,5,31,5
"3607",2023-05-31 06:00:00,44.5066667556767,6,31,5
"3608",2023-05-31 07:00:00,54.3966667811117,7,31,5
"3609",2023-05-31 08:00:00,58.0233334223467,8,31,5
"3610",2023-05-31 09:00:00,60.510000101725,9,31,5
"3611",2023-05-31 10:00:00,36.7688524527639,10,31,5
"3612",2023-05-31 11:00:00,35.98000017802,11,31,5
"3613",2023-05-31 12:00:00,29.4417910220075,12,31,5
"3614",2023-05-31 13:00:00,28.031666787475,13,31,5
"3615",2023-05-31 14:00:00,32.5249998728367,14,31,5
"3616",2023-05-31 15:00:00,31.9249999046433,15,31,5
"3617",2023-05-31 16:00:00,39.2483333587683,16,31,5
"3618",2023-05-31 17:00:00,41.2249999046333,17,31,5
"3619",2023-05-31 18:00:00,47.9133334477767,18,31,5
"3620",2023-05-31 19:00:00,38.5233334859167,19,31,5
"3621",2023-05-31 20:00:00,49.7866666793833,20,31,5
"3622",2023-05-31 21:00:00,39.2116666475917,21,31,5
"3623",2023-05-31 22:00:00,43.5616666158033,22,31,5
"3624",2023-05-31 23:00:00,45.0933335622133,23,31,5
"3625",2023-06-01,43.8383332570433,0,1,6
"3626",2023-06-01 01:00:00,44.8783335367833,1,1,6
"3627",2023-06-01 02:00:00,45.7550000508633,2,1,6
"3628",2023-06-01 03:00:00,40.3483332951933,3,1,6
"3629",2023-06-01 04:00:00,44.7916666030983,4,1,6
"3630",2023-06-01 05:00:00,61.7800002416,5,1,6
"3631",2023-06-01 06:00:00,64.2949998219817,6,1,6
"3632",2023-06-01 07:00:00,63.981666946415,7,1,6
"3633",2023-06-01 08:00:00,66.1333332697583,8,1,6
"3634",2023-06-01 09:00:00,50.546666653955,9,1,6
"3635",2023-06-01 10:00:00,44.8499998092667,10,1,6
"3636",2023-06-01 11:00:00,32.9903225744903,11,1,6
"3637",2023-06-01 12:00:00,32.743333307905,12,1,6
"3638",2023-06-01 13:00:00,29.5387096097323,13,1,6
"3639",2023-06-01 14:00:00,39.704999828335,14,1,6
"3640",2023-06-01 15:00:00,26.59833342234,15,1,6
"3641",2023-06-01 16:00:00,27.2283333142567,16,1,6
"3642",2023-06-01 17:00:00,32.9716667493233,17,1,6
"3643",2023-06-01 18:00:00,42.9883333206183,18,1,6
"3644",2023-06-01 19:00:00,43.11666666667,19,1,6
"3645",2023-06-01 20:00:00,48.7200000762983,20,1,6
"3646",2023-06-01 21:00:00,53.8516667683967,21,1,6
"3647",2023-06-01 22:00:00,55.5383331298817,22,1,6
"3648",2023-06-01 23:00:00,52.7216669718417,23,1,6
"3649",2023-06-02,48.52499993642,0,2,6
"3650",2023-06-02 01:00:00,47.6083332697533,1,2,6
"3651",2023-06-02 02:00:00,44.7999998728433,2,2,6
"3652",2023-06-02 03:00:00,42.3733334859233,3,2,6
"3653",2023-06-02 04:00:00,43.4683335622217,4,2,6
"3654",2023-06-02 05:00:00,60.1733336130783,5,2,6
"3655",2023-06-02 06:00:00,65.1383333206167,6,2,6
"3656",2023-06-02 07:00:00,70.8216669718483,7,2,6
"3657",2023-06-02 08:00:00,62.82166633606,8,2,6
"3658",2023-06-02 09:00:00,59.3933332443167,9,2,6
"3659",2023-06-02 10:00:00,48.9999999364217,10,2,6
"3660",2023-06-02 11:00:00,50.20166657766,11,2,6
"3661",2023-06-02 12:00:00,44.3116666158083,12,2,6
"3662",2023-06-02 13:00:00,38.7216667493267,13,2,6
"3663",2023-06-02 14:00:00,33.005000114445,14,2,6
"3664",2023-06-02 15:00:00,29.7533333460383,15,2,6
"3665",2023-06-02 16:00:00,32.2716668446817,16,2,6
"3666",2023-06-02 17:00:00,27.0949999173583,17,2,6
"3667",2023-06-02 18:00:00,31.7216669082533,18,2,6
"3668",2023-06-02 19:00:00,39.9883333206083,19,2,6
"3669",2023-06-02 20:00:00,43.2733332316133,20,2,6
"3670",2023-06-02 21:00:00,47.8016665776583,21,2,6
"3671",2023-06-02 22:00:00,39.4800001144433,22,2,6
"3672",2023-06-02 23:00:00,45.2133332570417,23,2,6
"3673",2023-06-03,47.113333320615,0,3,6
"3674",2023-06-03 01:00:00,40.6149997711133,1,3,6
"3675",2023-06-03 02:00:00,37.54999984105,2,3,6
"3676",2023-06-03 03:00:00,37.3349998474083,3,3,6
"3677",2023-06-03 04:00:00,43.8016665140817,4,3,6
"3678",2023-06-03 05:00:00,56.83666667938,5,3,6
"3679",2023-06-03 06:00:00,55.8366668701183,6,3,6
"3680",2023-06-03 07:00:00,50.4749997456933,7,3,6
"3681",2023-06-03 08:00:00,54.328333346055,8,3,6
"3682",2023-06-03 09:00:00,43.544999885555,9,3,6
"3683",2023-06-03 10:00:00,36.016666666665,10,3,6
"3684",2023-06-03 11:00:00,29.691666698455,11,3,6
"3685",2023-06-03 12:00:00,31.66833356223,12,3,6
"3686",2023-06-03 13:00:00,31.498333295185,13,3,6
"3687",2023-06-03 14:00:00,28.2966666539533,14,3,6
"3688",2023-06-03 15:00:00,40.53833319346,15,3,6
"3689",2023-06-03 16:00:00,42.21000032425,16,3,6
"3690",2023-06-03 17:00:00,44.2033332506783,17,3,6
"3691",2023-06-03 18:00:00,41.8949999491433,18,3,6
"3692",2023-06-03 19:00:00,41.2950002670267,19,3,6
"3693",2023-06-03 20:00:00,57.35333321889,20,3,6
"3694",2023-06-03 21:00:00,49.7366666793867,21,3,6
"3695",2023-06-03 22:00:00,47.3500001271617,22,3,6
"3696",2023-06-03 23:00:00,45.4350001017333,23,3,6
"3697",2023-06-04,42.4116666793783,0,4,6
"3698",2023-06-04 01:00:00,36.3616666475983,1,4,6
"3699",2023-06-04 02:00:00,36.896666558585,2,4,6
"3700",2023-06-04 03:00:00,41.9533330917333,3,4,6
"3701",2023-06-04 04:00:00,43.1916669209833,4,4,6
"3702",2023-06-04 05:00:00,58.5733332316083,5,4,6
"3703",2023-06-04 06:00:00,51.6666668574017,6,4,6
"3704",2023-06-04 07:00:00,55.0699999491367,7,4,6
"3705",2023-06-04 08:00:00,68.9966664632283,8,4,6
"3706",2023-06-04 09:00:00,45.1099999109883,9,4,6
"3707",2023-06-04 10:00:00,38.4966665267967,10,4,6
"3708",2023-06-04 11:00:00,30.474999999995,11,4,6
"3709",2023-06-04 12:00:00,34.7533332188933,12,4,6
"3710",2023-06-04 13:00:00,42.1699997901817,13,4,6
"3711",2023-06-04 14:00:00,45.61333360672,14,4,6
"3712",2023-06-04 15:00:00,39.4600001970933,15,4,6
"3713",2023-06-04 16:00:00,38.3350001335317,16,4,6
"3714",2023-06-04 17:00:00,32.3666665395033,17,4,6
"3715",2023-06-04 18:00:00,36.928333282475,18,4,6
"3716",2023-06-04 19:00:00,42.0583332697517,19,4,6
"3717",2023-06-04 20:00:00,50.19166666667,20,4,6
"3718",2023-06-04 21:00:00,51.55166657765,21,4,6
"3719",2023-06-04 22:00:00,50.1799999872817,22,4,6
"3720",2023-06-04 23:00:00,45.8299998601267,23,4,6
"3721",2023-06-05,46.0983332316083,0,5,6
"3722",2023-06-05 01:00:00,41.6283331553167,1,5,6
"3723",2023-06-05 02:00:00,46.6000001271583,2,5,6
"3724",2023-06-05 03:00:00,41.9883333842033,3,5,6
"3725",2023-06-05 04:00:00,42.8683332443183,4,5,6
"3726",2023-06-05 05:00:00,55.3400000254283,5,5,6
"3727",2023-06-05 06:00:00,52.0816666285117,6,5,6
"3728",2023-06-05 07:00:00,59.5516665776567,7,5,6
"3729",2023-06-05 08:00:00,57.055000305175,8,5,6
"3730",2023-06-05 09:00:00,51.4400001525917,9,5,6
"3731",2023-06-05 10:00:00,52.6416662216183,10,5,6
"3732",2023-06-05 11:00:00,37.5966666857467,11,5,6
"3733",2023-06-05 12:00:00,35.4950000444967,12,5,6
"3734",2023-06-05 13:00:00,36.08000001907,13,5,6
"3735",2023-06-05 14:00:00,38.1683332761183,14,5,6
"3736",2023-06-05 15:00:00,39.0183329900033,15,5,6
"3737",2023-06-05 16:00:00,47.7633333842067,16,5,6
"3738",2023-06-05 17:00:00,42.2166666666633,17,5,6
"3739",2023-06-05 18:00:00,41.3183333078983,18,5,6
"3740",2023-06-05 19:00:00,44.9366667429583,19,5,6
"3741",2023-06-05 20:00:00,53.5100001017267,20,5,6
"3742",2023-06-05 21:00:00,47.9633333841833,21,5,6
"3743",2023-06-05 22:00:00,45.67500012716,22,5,6
"3744",2023-06-05 23:00:00,44.1783332824717,23,5,6
"3745",2023-06-06,37.2666667302417,0,6,6
"3746",2023-06-06 01:00:00,37.2433334350583,1,6,6
"3747",2023-06-06 02:00:00,37.406666564945,2,6,6
"3748",2023-06-06 03:00:00,36.6766665458683,3,6,6
"3749",2023-06-06 04:00:00,39.4816666285183,4,6,6
"3750",2023-06-06 05:00:00,61.5050001780133,5,6,6
"3751",2023-06-06 06:00:00,54.8766665776517,6,6,6
"3752",2023-06-06 07:00:00,55.448333422345,7,6,6
"3753",2023-06-06 08:00:00,46.4733333587617,8,6,6
"3754",2023-06-06 09:00:00,43.2850001017233,9,6,6
"3755",2023-06-06 10:00:00,42.0655737079541,10,6,6
"3756",2023-06-06 11:00:00,40.4711863307644,11,6,6
"3757",2023-06-06 12:00:00,36.401666641235,12,6,6
"3758",2023-06-06 13:00:00,35.263333415985,13,6,6
"3759",2023-06-06 14:00:00,34.6983332316067,14,6,6
"3760",2023-06-06 15:00:00,31.1333334286983,15,6,6
"3761",2023-06-06 16:00:00,32.46999988557,16,6,6
"3762",2023-06-06 17:00:00,35.8916667620367,17,6,6
"3763",2023-06-06 18:00:00,27.2600001652967,18,6,6
"3764",2023-06-06 19:00:00,53.1666667302467,19,6,6
"3765",2023-06-06 20:00:00,73.08666680654,20,6,6
"3766",2023-06-06 21:00:00,51.8683331807467,21,6,6
"3767",2023-06-06 22:00:00,42.2216669082667,22,6,6
"3768",2023-06-06 23:00:00,38.1066668192533,23,6,6
"3769",2023-06-07,41.1149998347033,0,7,6
"3770",2023-06-07 01:00:00,43.9216667811033,1,7,6
"3771",2023-06-07 02:00:00,36.0800001144417,2,7,6
"3772",2023-06-07 03:00:00,41.0366668065367,3,7,6
"3773",2023-06-07 04:00:00,38.9483332951833,4,7,6
"3774",2023-06-07 05:00:00,70.67499961852,5,7,6
"3775",2023-06-07 06:00:00,62.1116664886467,6,7,6
"3776",2023-06-07 07:00:00,50.7400000254317,7,7,6
"3777",2023-06-07 08:00:00,46.2183333078983,8,7,6
"3778",2023-06-07 09:00:00,44.1033332188917,9,7,6
"3779",2023-06-07 10:00:00,46.8016669591317,10,7,6
"3780",2023-06-07 11:00:00,43.83999993006,11,7,6
"3781",2023-06-07 12:00:00,41.28999993007,12,7,6
"3782",2023-06-07 13:00:00,37.66166636149,13,7,6
"3783",2023-06-07 14:00:00,42.0711865829271,14,7,6
"3784",2023-06-07 15:00:00,46.6533329963683,15,7,6
"3785",2023-06-07 16:00:00,37.5066666603033,16,7,6
"3786",2023-06-07 17:00:00,38.0616666793833,17,7,6
"3787",2023-06-07 18:00:00,43.288333129875,18,7,6
"3788",2023-06-07 19:00:00,46.84499994914,19,7,6
"3789",2023-06-07 20:00:00,66.4083329518583,20,7,6
"3790",2023-06-07 21:00:00,61.0383332570333,21,7,6
"3791",2023-06-07 22:00:00,51.750000000005,22,7,6
"3792",2023-06-07 23:00:00,50.7233336130767,23,7,6
"3793",2023-06-08,46.1416667302483,0,8,6
"3794",2023-06-08 01:00:00,48.44666633606,1,8,6
"3795",2023-06-08 02:00:00,47.2366666793833,2,8,6
"3796",2023-06-08 03:00:00,49.6450001398733,3,8,6
"3797",2023-06-08 04:00:00,49.565000152585,4,8,6
"3798",2023-06-08 05:00:00,68.3266663869167,5,8,6
"3799",2023-06-08 06:00:00,57.869999885565,6,8,6
"3800",2023-06-08 07:00:00,62.8799999872883,7,8,6
"3801",2023-06-08 08:00:00,58.6866664886417,8,8,6
"3802",2023-06-08 09:00:00,51.9183333714783,9,8,6
"3803",2023-06-08 10:00:00,52.10833333334,10,8,6
"3804",2023-06-08 11:00:00,42.8761905488508,11,8,6
"3805",2023-06-08 12:00:00,38.8033332188867,12,8,6
"3806",2023-06-08 13:00:00,36.8066665013567,13,8,6
"3807",2023-06-08 14:00:00,51.8533330281567,14,8,6
"3808",2023-06-08 15:00:00,35.4366670608483,15,8,6
"3809",2023-06-08 16:00:00,33.89500001271,16,8,6
"3810",2023-06-08 17:00:00,36.6183334986333,17,8,6
"3811",2023-06-08 18:00:00,50.4083328882817,18,8,6
"3812",2023-06-08 19:00:00,55.3016667048133,19,8,6
"3813",2023-06-08 20:00:00,45.06166648864,20,8,6
"3814",2023-06-08 21:00:00,36.366666507715,21,8,6
"3815",2023-06-08 22:00:00,32.64833342234,22,8,6
"3816",2023-06-08 23:00:00,33.8216668128983,23,8,6
"3817",2023-06-09,35.908333301535,0,9,6
"3818",2023-06-09 01:00:00,34.2633333206267,1,9,6
"3819",2023-06-09 02:00:00,36.9349999427783,2,9,6
"3820",2023-06-09 03:00:00,37.6850001335183,3,9,6
"3821",2023-06-09 04:00:00,41.6533334096267,4,9,6
"3822",2023-06-09 05:00:00,69.4999998092483,5,9,6
"3823",2023-06-09 06:00:00,51.3533332824667,6,9,6
"3824",2023-06-09 07:00:00,55.2283335367883,7,9,6
"3825",2023-06-09 08:00:00,51.7833334604867,8,9,6
"3826",2023-06-09 09:00:00,48.993333053585,9,9,6
"3827",2023-06-09 10:00:00,47.4933332443267,10,9,6
"3828",2023-06-09 11:00:00,47.1186439384847,11,9,6
"3829",2023-06-09 12:00:00,38.3433332443267,12,9,6
"3830",2023-06-09 13:00:00,36.4866667111717,13,9,6
"3831",2023-06-09 14:00:00,37.144999949135,14,9,6
"3832",2023-06-09 15:00:00,39.44833361308,15,9,6
"3833",2023-06-09 16:00:00,43.74333343506,16,9,6
"3834",2023-06-09 17:00:00,47.7766667048183,17,9,6
"3835",2023-06-09 18:00:00,50.37499987284,18,9,6
"3836",2023-06-09 19:00:00,51.1716669082617,19,9,6
"3837",2023-06-09 20:00:00,53.0299999237083,20,9,6
"3838",2023-06-09 21:00:00,51.9216668446817,21,9,6
"3839",2023-06-09 22:00:00,51.9533333460517,22,9,6
"3840",2023-06-09 23:00:00,53.855000114445,23,9,6
"3841",2023-06-10,50.5933333079,0,10,6
"3842",2023-06-10 01:00:00,51.7,1,10,6
"3843",2023-06-10 02:00:00,53.1500000000083,2,10,6
"3844",2023-06-10 03:00:00,56.4750000635767,3,10,6
"3845",2023-06-10 04:00:00,55.1916667302467,4,10,6
"3846",2023-06-10 05:00:00,66.546666653955,5,10,6
"3847",2023-06-10 06:00:00,66.7450003306117,6,10,6
"3848",2023-06-10 07:00:00,64.074999872845,7,10,6
"3849",2023-06-10 08:00:00,67.2533332824717,8,10,6
"3850",2023-06-10 09:00:00,67.35166676839,9,10,6
"3851",2023-06-10 10:00:00,57.420000012715,10,10,6
"3852",2023-06-10 11:00:00,51.0084746409203,11,10,6
"3853",2023-06-10 12:00:00,38.7683329582117,12,10,6
"3854",2023-06-10 13:00:00,43.75666666032,13,10,6
"3855",2023-06-10 14:00:00,37.57166690826,14,10,6
"3856",2023-06-10 15:00:00,43.996666844685,15,10,6
"3857",2023-06-10 16:00:00,31.8099999109867,16,10,6
"3858",2023-06-10 17:00:00,31.8883334159917,17,10,6
"3859",2023-06-10 18:00:00,30.973333390555,18,10,6
"3860",2023-06-10 19:00:00,33.86833321253,19,10,6
"3861",2023-06-10 20:00:00,34.156666755685,20,10,6
"3862",2023-06-10 21:00:00,36.7799999872767,21,10,6
"3863",2023-06-10 22:00:00,34.126666768395,22,10,6
"3864",2023-06-10 23:00:00,36.5266664822883,23,10,6
"3865",2023-06-11,39.8766667683983,0,11,6
"3866",2023-06-11 01:00:00,40.9299999236983,1,11,6
"3867",2023-06-11 02:00:00,40.56999994914,2,11,6
"3868",2023-06-11 03:00:00,39.52666676839,3,11,6
"3869",2023-06-11 04:00:00,39.5749998728433,4,11,6
"3870",2023-06-11 05:00:00,45.5066665649433,5,11,6
"3871",2023-06-11 06:00:00,48.283333333335,6,11,6
"3872",2023-06-11 07:00:00,42.0583333333333,7,11,6
"3873",2023-06-11 08:00:00,39.55333360037,8,11,6
"3874",2023-06-11 09:00:00,39.2400000254317,9,11,6
"3875",2023-06-11 10:00:00,50.265000025425,10,11,6
"3876",2023-06-11 11:00:00,45.971666590385,11,11,6
"3877",2023-06-11 12:00:00,46.9233330408733,12,11,6
"3878",2023-06-11 13:00:00,45.41833337148,13,11,6
"3879",2023-06-11 14:00:00,43.1566665649417,14,11,6
"3880",2023-06-11 15:00:00,48.6083333969133,15,11,6
"3881",2023-06-11 16:00:00,47.66833330791,16,11,6
"3882",2023-06-11 17:00:00,47.7866664250733,17,11,6
"3883",2023-06-11 18:00:00,47.388333193465,18,11,6
"3884",2023-06-11 19:00:00,41.028333155315,19,11,6
"3885",2023-06-11 20:00:00,41.693333307895,20,11,6
"3886",2023-06-11 21:00:00,42.3800001144417,21,11,6
"3887",2023-06-11 22:00:00,43.3900000254283,22,11,6
"3888",2023-06-11 23:00:00,45.5933334350583,23,11,6
"3889",2023-06-12,24.7066667556817,0,12,6
"3890",2023-06-12 01:00:00,18.0916666189833,1,12,6
"3891",2023-06-12 02:00:00,18.1616667588517,2,12,6
"3892",2023-06-12 03:00:00,22.171666622165,3,12,6
"3893",2023-06-12 04:00:00,24.6366667747417,4,12,6
"3894",2023-06-12 05:00:00,31.861666552225,5,12,6
"3895",2023-06-12 06:00:00,39.0533333460417,6,12,6
"3896",2023-06-12 07:00:00,40.2766665776533,7,12,6
"3897",2023-06-12 08:00:00,38.9259256433574,8,12,6
"3898",2023-06-12 09:00:00,40.8616666158033,9,12,6
"3899",2023-06-12 10:00:00,43.710000038155,10,12,6
"3900",2023-06-12 11:00:00,40.181666628515,11,12,6
"3901",2023-06-12 12:00:00,41.3116666793867,12,12,6
"3902",2023-06-12 13:00:00,41.3116666793833,13,12,6
"3903",2023-06-12 14:00:00,39.1549999872833,14,12,6
"3904",2023-06-12 15:00:00,37.4516666730183,15,12,6
"3905",2023-06-12 16:00:00,33.87666660945,16,12,6
"3906",2023-06-12 17:00:00,42.1399998982733,17,12,6
"3907",2023-06-12 18:00:00,54.0766663233433,18,12,6
"3908",2023-06-12 19:00:00,54.253333218895,19,12,6
"3909",2023-06-12 20:00:00,50.240000025435,20,12,6
"3910",2023-06-12 21:00:00,44.5033334096217,21,12,6
"3911",2023-06-12 22:00:00,41.25000012716,22,12,6
"3912",2023-06-12 23:00:00,44.14500001271,23,12,6
"3913",2023-06-13,39.5516665140817,0,13,6
"3914",2023-06-13 01:00:00,13.8899999698017,1,13,6
"3915",2023-06-13 02:00:00,9.44166666666917,2,13,6
"3916",2023-06-13 03:00:00,10.9750000158985,3,13,6
"3917",2023-06-13 04:00:00,16.8083332697567,4,13,6
"3918",2023-06-13 05:00:00,22.7883333841917,5,13,6
"3919",2023-06-13 06:00:00,24.4899999936383,6,13,6
"3920",2023-06-13 07:00:00,29.62333339055,7,13,6
"3921",2023-06-13 08:00:00,33.45,8,13,6
"3922",2023-06-13 09:00:00,39.22833315531,9,13,6
"3923",2023-06-13 10:00:00,39.9633333206217,10,13,6
"3924",2023-06-13 11:00:00,32.473239576307,11,13,6
"3925",2023-06-13 12:00:00,33.4616667747517,12,13,6
"3926",2023-06-13 13:00:00,35.47666648229,13,13,6
"3927",2023-06-13 14:00:00,32.89333340327,14,13,6
"3928",2023-06-13 15:00:00,35.080000050865,15,13,6
"3929",2023-06-13 16:00:00,32.9183334668483,16,13,6
"3930",2023-06-13 17:00:00,33.811666774755,17,13,6
"3931",2023-06-13 18:00:00,39.3516667366033,18,13,6
"3932",2023-06-13 19:00:00,43.4650000254283,19,13,6
"3933",2023-06-13 20:00:00,41.980000114435,20,13,6
"3934",2023-06-13 21:00:00,32.2866667429567,21,13,6
"3935",2023-06-13 22:00:00,31.1683333079017,22,13,6
"3936",2023-06-13 23:00:00,25.6266666730217,23,13,6
"3937",2023-06-14,NA,0,14,6
"3938",2023-06-14 01:00:00,NA,1,14,6
"3939",2023-06-14 02:00:00,NA,2,14,6
"3940",2023-06-14 03:00:00,NA,3,14,6
"3941",2023-06-14 04:00:00,NA,4,14,6
"3942",2023-06-14 05:00:00,NA,5,14,6
"3943",2023-06-14 06:00:00,NA,6,14,6
"3944",2023-06-14 07:00:00,NA,7,14,6
"3945",2023-06-14 08:00:00,NA,8,14,6
"3946",2023-06-14 09:00:00,NA,9,14,6
